status	species	common_name	assembly_accession	assembly_name	assembly_level	source	cultivar	bioproject	species_dir	has_genome	has_gff3	has_gtf	has_readme_zh	has_readme_en	part_or_aria2_files	genome_size_bytes	gff3_size_bytes	gtf_size_bytes	directory_size_bytes	genome_path	gff3_path	gtf_path	genome_url	gff3_url	gtf_url	phytozome_note
完整：清单、文件、中文 README 都存在	Malus domestica	apple	GCA_052938925.1	ScillyPearl_h2	Chromosome	NCBI GenBank	Scilly Pearl	PRJNA1168471	Malus_domestica_GCA_052938925.1	yes	yes	yes	yes	yes	0	201643779	8991018	9522698	220162053	Malus_domestica_GCA_052938925.1/genome/GCA_052938925.1_ScillyPearl_h2_genomic.fna.gz	Malus_domestica_GCA_052938925.1/annotation/GCA_052938925.1_ScillyPearl_h2_genomic.gff.gz	Malus_domestica_GCA_052938925.1/annotation/GCA_052938925.1_ScillyPearl_h2_genomic.gtf.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/938/925/GCA_052938925.1_ScillyPearl_h2/GCA_052938925.1_ScillyPearl_h2_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/938/925/GCA_052938925.1_ScillyPearl_h2/GCA_052938925.1_ScillyPearl_h2_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/938/925/GCA_052938925.1_ScillyPearl_h2/GCA_052938925.1_ScillyPearl_h2_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
完整：清单、文件、中文 README 都存在	Malus domestica	apple	GCA_052938935.1	Rouget_h1	Chromosome	NCBI GenBank	Rouget	PRJNA1168468	Malus_domestica_GCA_052938935.1	yes	yes	yes	yes	yes	0	203037617	8947389	9479050	221468463	Malus_domestica_GCA_052938935.1/genome/GCA_052938935.1_Rouget_h1_genomic.fna.gz	Malus_domestica_GCA_052938935.1/annotation/GCA_052938935.1_Rouget_h1_genomic.gff.gz	Malus_domestica_GCA_052938935.1/annotation/GCA_052938935.1_Rouget_h1_genomic.gtf.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/938/935/GCA_052938935.1_Rouget_h1/GCA_052938935.1_Rouget_h1_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/938/935/GCA_052938935.1_Rouget_h1/GCA_052938935.1_Rouget_h1_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/938/935/GCA_052938935.1_Rouget_h1/GCA_052938935.1_Rouget_h1_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
完整：清单、文件、中文 README 都存在	Malus domestica	apple	GCA_052938975.1	Rouget_h2	Chromosome	NCBI GenBank	Rouget	PRJNA1168469	Malus_domestica_GCA_052938975.1	yes	yes	yes	yes	yes	0	201313094	8849664	9377097	219544262	Malus_domestica_GCA_052938975.1/genome/GCA_052938975.1_Rouget_h2_genomic.fna.gz	Malus_domestica_GCA_052938975.1/annotation/GCA_052938975.1_Rouget_h2_genomic.gff.gz	Malus_domestica_GCA_052938975.1/annotation/GCA_052938975.1_Rouget_h2_genomic.gtf.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/938/975/GCA_052938975.1_Rouget_h2/GCA_052938975.1_Rouget_h2_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/938/975/GCA_052938975.1_Rouget_h2/GCA_052938975.1_Rouget_h2_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/938/975/GCA_052938975.1_Rouget_h2/GCA_052938975.1_Rouget_h2_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
完整：清单、文件、中文 README 都存在	Malus domestica	apple	GCA_052938985.1	Prima_h2	Chromosome	NCBI GenBank	Prima	PRJNA1168462	Malus_domestica_GCA_052938985.1	yes	yes	yes	yes	yes	0	199173396	8930942	9461139	217569854	Malus_domestica_GCA_052938985.1/genome/GCA_052938985.1_Prima_h2_genomic.fna.gz	Malus_domestica_GCA_052938985.1/annotation/GCA_052938985.1_Prima_h2_genomic.gff.gz	Malus_domestica_GCA_052938985.1/annotation/GCA_052938985.1_Prima_h2_genomic.gtf.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/938/985/GCA_052938985.1_Prima_h2/GCA_052938985.1_Prima_h2_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/938/985/GCA_052938985.1_Prima_h2/GCA_052938985.1_Prima_h2_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/938/985/GCA_052938985.1_Prima_h2/GCA_052938985.1_Prima_h2_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
完整：清单、文件、中文 README 都存在	Malus domestica	apple	GCA_052939015.1	Prima_h1	Chromosome	NCBI GenBank	Prima	PRJNA1168461	Malus_domestica_GCA_052939015.1	yes	yes	yes	yes	yes	0	204718758	9047494	9582002	223352631	Malus_domestica_GCA_052939015.1/genome/GCA_052939015.1_Prima_h1_genomic.fna.gz	Malus_domestica_GCA_052939015.1/annotation/GCA_052939015.1_Prima_h1_genomic.gff.gz	Malus_domestica_GCA_052939015.1/annotation/GCA_052939015.1_Prima_h1_genomic.gtf.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/939/015/GCA_052939015.1_Prima_h1/GCA_052939015.1_Prima_h1_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/939/015/GCA_052939015.1_Prima_h1/GCA_052939015.1_Prima_h1_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/939/015/GCA_052939015.1_Prima_h1/GCA_052939015.1_Prima_h1_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
完整：清单、文件、中文 README 都存在	Malus domestica	apple	GCA_052939035.1	SQ159_h1	Chromosome	NCBI GenBank	SQ59	PRJNA1168457	Malus_domestica_GCA_052939035.1	yes	yes	yes	yes	yes	0	202438036	8933750	9466080	220842242	Malus_domestica_GCA_052939035.1/genome/GCA_052939035.1_SQ159_h1_genomic.fna.gz	Malus_domestica_GCA_052939035.1/annotation/GCA_052939035.1_SQ159_h1_genomic.gff.gz	Malus_domestica_GCA_052939035.1/annotation/GCA_052939035.1_SQ159_h1_genomic.gtf.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/939/035/GCA_052939035.1_SQ159_h1/GCA_052939035.1_SQ159_h1_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/939/035/GCA_052939035.1_SQ159_h1/GCA_052939035.1_SQ159_h1_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/939/035/GCA_052939035.1_SQ159_h1/GCA_052939035.1_SQ159_h1_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
完整：清单、文件、中文 README 都存在	Malus domestica	apple	GCA_052939045.1	SQ159_h2	Chromosome	NCBI GenBank	SQ59	PRJNA1168459	Malus_domestica_GCA_052939045.1	yes	yes	yes	yes	yes	0	200018332	8920529	9449534	218392771	Malus_domestica_GCA_052939045.1/genome/GCA_052939045.1_SQ159_h2_genomic.fna.gz	Malus_domestica_GCA_052939045.1/annotation/GCA_052939045.1_SQ159_h2_genomic.gff.gz	Malus_domestica_GCA_052939045.1/annotation/GCA_052939045.1_SQ159_h2_genomic.gtf.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/939/045/GCA_052939045.1_SQ159_h2/GCA_052939045.1_SQ159_h2_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/939/045/GCA_052939045.1_SQ159_h2/GCA_052939045.1_SQ159_h2_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/939/045/GCA_052939045.1_SQ159_h2/GCA_052939045.1_SQ159_h2_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
完整：清单、文件、中文 README 都存在	Malus domestica	apple	GCA_052939075.1	Milwa_h1	Chromosome	NCBI GenBank	Milwa	PRJNA1168455	Malus_domestica_GCA_052939075.1	yes	yes	yes	yes	yes	0	203793272	9025462	9560985	222384096	Malus_domestica_GCA_052939075.1/genome/GCA_052939075.1_Milwa_h1_genomic.fna.gz	Malus_domestica_GCA_052939075.1/annotation/GCA_052939075.1_Milwa_h1_genomic.gff.gz	Malus_domestica_GCA_052939075.1/annotation/GCA_052939075.1_Milwa_h1_genomic.gtf.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/939/075/GCA_052939075.1_Milwa_h1/GCA_052939075.1_Milwa_h1_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/939/075/GCA_052939075.1_Milwa_h1/GCA_052939075.1_Milwa_h1_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/939/075/GCA_052939075.1_Milwa_h1/GCA_052939075.1_Milwa_h1_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
完整：清单、文件、中文 README 都存在	Malus domestica	apple	GCA_052939095.1	Milwa_h2	Chromosome	NCBI GenBank	Milwa	PRJNA1168456	Malus_domestica_GCA_052939095.1	yes	yes	yes	yes	yes	0	199465227	8943483	9476915	217890002	Malus_domestica_GCA_052939095.1/genome/GCA_052939095.1_Milwa_h2_genomic.fna.gz	Malus_domestica_GCA_052939095.1/annotation/GCA_052939095.1_Milwa_h2_genomic.gff.gz	Malus_domestica_GCA_052939095.1/annotation/GCA_052939095.1_Milwa_h2_genomic.gtf.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/939/095/GCA_052939095.1_Milwa_h2/GCA_052939095.1_Milwa_h2_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/939/095/GCA_052939095.1_Milwa_h2/GCA_052939095.1_Milwa_h2_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/939/095/GCA_052939095.1_Milwa_h2/GCA_052939095.1_Milwa_h2_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
完整：清单、文件、中文 README 都存在	Malus domestica	apple	GCA_052939115.1	McIntosh_h1	Chromosome	NCBI GenBank	McIntosh	PRJNA1168451	Malus_domestica_GCA_052939115.1	yes	yes	yes	yes	yes	0	203925376	8910483	9440166	222280492	Malus_domestica_GCA_052939115.1/genome/GCA_052939115.1_McIntosh_h1_genomic.fna.gz	Malus_domestica_GCA_052939115.1/annotation/GCA_052939115.1_McIntosh_h1_genomic.gff.gz	Malus_domestica_GCA_052939115.1/annotation/GCA_052939115.1_McIntosh_h1_genomic.gtf.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/939/115/GCA_052939115.1_McIntosh_h1/GCA_052939115.1_McIntosh_h1_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/939/115/GCA_052939115.1_McIntosh_h1/GCA_052939115.1_McIntosh_h1_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/939/115/GCA_052939115.1_McIntosh_h1/GCA_052939115.1_McIntosh_h1_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
完整：清单、文件、中文 README 都存在	Malus domestica	apple	GCA_052939125.1	McIntosh_h2	Chromosome	NCBI GenBank	McIntosh	PRJNA1168453	Malus_domestica_GCA_052939125.1	yes	yes	yes	yes	yes	0	201058054	8895767	9422715	219381003	Malus_domestica_GCA_052939125.1/genome/GCA_052939125.1_McIntosh_h2_genomic.fna.gz	Malus_domestica_GCA_052939125.1/annotation/GCA_052939125.1_McIntosh_h2_genomic.gff.gz	Malus_domestica_GCA_052939125.1/annotation/GCA_052939125.1_McIntosh_h2_genomic.gtf.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/939/125/GCA_052939125.1_McIntosh_h2/GCA_052939125.1_McIntosh_h2_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/939/125/GCA_052939125.1_McIntosh_h2/GCA_052939125.1_McIntosh_h2_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/939/125/GCA_052939125.1_McIntosh_h2/GCA_052939125.1_McIntosh_h2_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
完整：清单、文件、中文 README 都存在	Malus domestica	apple	GCA_052939155.1	Braeburn_h1	Chromosome	NCBI GenBank	Braeburn	PRJNA1168413	Malus_domestica_GCA_052939155.1	yes	yes	yes	yes	yes	0	210460014	9152970	9698672	229316123	Malus_domestica_GCA_052939155.1/genome/GCA_052939155.1_Braeburn_h1_genomic.fna.gz	Malus_domestica_GCA_052939155.1/annotation/GCA_052939155.1_Braeburn_h1_genomic.gff.gz	Malus_domestica_GCA_052939155.1/annotation/GCA_052939155.1_Braeburn_h1_genomic.gtf.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/939/155/GCA_052939155.1_Braeburn_h1/GCA_052939155.1_Braeburn_h1_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/939/155/GCA_052939155.1_Braeburn_h1/GCA_052939155.1_Braeburn_h1_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/939/155/GCA_052939155.1_Braeburn_h1/GCA_052939155.1_Braeburn_h1_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
完整：清单、文件、中文 README 都存在	Malus domestica	apple	GCA_052939175.1	Braeburn_h2	Chromosome	NCBI GenBank	Braeburn	PRJNA1168414	Malus_domestica_GCA_052939175.1	yes	yes	yes	yes	yes	0	184569406	8153343	8631649	201358865	Malus_domestica_GCA_052939175.1/genome/GCA_052939175.1_Braeburn_h2_genomic.fna.gz	Malus_domestica_GCA_052939175.1/annotation/GCA_052939175.1_Braeburn_h2_genomic.gff.gz	Malus_domestica_GCA_052939175.1/annotation/GCA_052939175.1_Braeburn_h2_genomic.gtf.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/939/175/GCA_052939175.1_Braeburn_h2/GCA_052939175.1_Braeburn_h2_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/939/175/GCA_052939175.1_Braeburn_h2/GCA_052939175.1_Braeburn_h2_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/939/175/GCA_052939175.1_Braeburn_h2/GCA_052939175.1_Braeburn_h2_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
完整：清单、文件、中文 README 都存在	Malus domestica	apple	GCA_052939185.1	Kitchkova_h1	Chromosome	NCBI GenBank	Kitchkova	PRJNA1168448	Malus_domestica_GCA_052939185.1	yes	yes	yes	yes	yes	0	205582224	8884422	9410902	223882045	Malus_domestica_GCA_052939185.1/genome/GCA_052939185.1_Kitchkova_h1_genomic.fna.gz	Malus_domestica_GCA_052939185.1/annotation/GCA_052939185.1_Kitchkova_h1_genomic.gff.gz	Malus_domestica_GCA_052939185.1/annotation/GCA_052939185.1_Kitchkova_h1_genomic.gtf.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/939/185/GCA_052939185.1_Kitchkova_h1/GCA_052939185.1_Kitchkova_h1_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/939/185/GCA_052939185.1_Kitchkova_h1/GCA_052939185.1_Kitchkova_h1_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/939/185/GCA_052939185.1_Kitchkova_h1/GCA_052939185.1_Kitchkova_h1_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
完整：清单、文件、中文 README 都存在	Malus domestica	apple	GCA_052939215.1	Kitchkova_h2	Chromosome	NCBI GenBank	Kitchkova	PRJNA1168449	Malus_domestica_GCA_052939215.1	yes	yes	yes	yes	yes	0	201760008	8927690	9456667	220148862	Malus_domestica_GCA_052939215.1/genome/GCA_052939215.1_Kitchkova_h2_genomic.fna.gz	Malus_domestica_GCA_052939215.1/annotation/GCA_052939215.1_Kitchkova_h2_genomic.gff.gz	Malus_domestica_GCA_052939215.1/annotation/GCA_052939215.1_Kitchkova_h2_genomic.gtf.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/939/215/GCA_052939215.1_Kitchkova_h2/GCA_052939215.1_Kitchkova_h2_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/939/215/GCA_052939215.1_Kitchkova_h2/GCA_052939215.1_Kitchkova_h2_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/939/215/GCA_052939215.1_Kitchkova_h2/GCA_052939215.1_Kitchkova_h2_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
完整：清单、文件、中文 README 都存在	Malus domestica	apple	GCA_052939235.1	Jonathan_h2	Chromosome	NCBI GenBank	Jonathan	PRJNA1168447	Malus_domestica_GCA_052939235.1	yes	yes	yes	yes	yes	0	201546780	9048383	9583377	220183007	Malus_domestica_GCA_052939235.1/genome/GCA_052939235.1_Jonathan_h2_genomic.fna.gz	Malus_domestica_GCA_052939235.1/annotation/GCA_052939235.1_Jonathan_h2_genomic.gff.gz	Malus_domestica_GCA_052939235.1/annotation/GCA_052939235.1_Jonathan_h2_genomic.gtf.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/939/235/GCA_052939235.1_Jonathan_h2/GCA_052939235.1_Jonathan_h2_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/939/235/GCA_052939235.1_Jonathan_h2/GCA_052939235.1_Jonathan_h2_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/939/235/GCA_052939235.1_Jonathan_h2/GCA_052939235.1_Jonathan_h2_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
完整：清单、文件、中文 README 都存在	Malus domestica	apple	GCA_052939245.1	Jonathan_h1	Chromosome	NCBI GenBank	Jonathan	PRJNA1168445	Malus_domestica_GCA_052939245.1	yes	yes	yes	yes	yes	0	201964993	8974532	9507502	220451494	Malus_domestica_GCA_052939245.1/genome/GCA_052939245.1_Jonathan_h1_genomic.fna.gz	Malus_domestica_GCA_052939245.1/annotation/GCA_052939245.1_Jonathan_h1_genomic.gff.gz	Malus_domestica_GCA_052939245.1/annotation/GCA_052939245.1_Jonathan_h1_genomic.gtf.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/939/245/GCA_052939245.1_Jonathan_h1/GCA_052939245.1_Jonathan_h1_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/939/245/GCA_052939245.1_Jonathan_h1/GCA_052939245.1_Jonathan_h1_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/939/245/GCA_052939245.1_Jonathan_h1/GCA_052939245.1_Jonathan_h1_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
完整：清单、文件、中文 README 都存在	Malus domestica	apple	GCA_052939275.1	GrannySmith_h1	Chromosome	NCBI GenBank	Granny Smith	PRJNA1168436	Malus_domestica_GCA_052939275.1	yes	yes	yes	yes	yes	0	202823056	8910196	9437274	221175084	Malus_domestica_GCA_052939275.1/genome/GCA_052939275.1_GrannySmith_h1_genomic.fna.gz	Malus_domestica_GCA_052939275.1/annotation/GCA_052939275.1_GrannySmith_h1_genomic.gff.gz	Malus_domestica_GCA_052939275.1/annotation/GCA_052939275.1_GrannySmith_h1_genomic.gtf.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/939/275/GCA_052939275.1_GrannySmith_h1/GCA_052939275.1_GrannySmith_h1_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/939/275/GCA_052939275.1_GrannySmith_h1/GCA_052939275.1_GrannySmith_h1_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/939/275/GCA_052939275.1_GrannySmith_h1/GCA_052939275.1_GrannySmith_h1_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
完整：清单、文件、中文 README 都存在	Malus domestica	apple	GCA_052939295.1	GrannySmith_h2	Chromosome	NCBI GenBank	Granny Smith	PRJNA1168439	Malus_domestica_GCA_052939295.1	yes	yes	yes	yes	yes	0	200358137	8792735	9314887	218470317	Malus_domestica_GCA_052939295.1/genome/GCA_052939295.1_GrannySmith_h2_genomic.fna.gz	Malus_domestica_GCA_052939295.1/annotation/GCA_052939295.1_GrannySmith_h2_genomic.gff.gz	Malus_domestica_GCA_052939295.1/annotation/GCA_052939295.1_GrannySmith_h2_genomic.gtf.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/939/295/GCA_052939295.1_GrannySmith_h2/GCA_052939295.1_GrannySmith_h2_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/939/295/GCA_052939295.1_GrannySmith_h2/GCA_052939295.1_GrannySmith_h2_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/939/295/GCA_052939295.1_GrannySmith_h2/GCA_052939295.1_GrannySmith_h2_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
完整：清单、文件、中文 README 都存在	Malus domestica	apple	GCA_052939315.1	GigaIpador_h1	Chromosome	NCBI GenBank	Giga	PRJNA1168434	Malus_domestica_GCA_052939315.1	yes	yes	yes	yes	yes	0	207435772	9272633	9818769	226531695	Malus_domestica_GCA_052939315.1/genome/GCA_052939315.1_GigaIpador_h1_genomic.fna.gz	Malus_domestica_GCA_052939315.1/annotation/GCA_052939315.1_GigaIpador_h1_genomic.gff.gz	Malus_domestica_GCA_052939315.1/annotation/GCA_052939315.1_GigaIpador_h1_genomic.gtf.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/939/315/GCA_052939315.1_GigaIpador_h1/GCA_052939315.1_GigaIpador_h1_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/939/315/GCA_052939315.1_GigaIpador_h1/GCA_052939315.1_GigaIpador_h1_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/939/315/GCA_052939315.1_GigaIpador_h1/GCA_052939315.1_GigaIpador_h1_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
完整：清单、文件、中文 README 都存在	Malus domestica	apple	GCA_052939335.1	GigaIpador_h2	Chromosome	NCBI GenBank	Giga	PRJNA1168435	Malus_domestica_GCA_052939335.1	yes	yes	yes	yes	yes	0	200102105	8941165	9474059	218521850	Malus_domestica_GCA_052939335.1/genome/GCA_052939335.1_GigaIpador_h2_genomic.fna.gz	Malus_domestica_GCA_052939335.1/annotation/GCA_052939335.1_GigaIpador_h2_genomic.gff.gz	Malus_domestica_GCA_052939335.1/annotation/GCA_052939335.1_GigaIpador_h2_genomic.gtf.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/939/335/GCA_052939335.1_GigaIpador_h2/GCA_052939335.1_GigaIpador_h2_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/939/335/GCA_052939335.1_GigaIpador_h2/GCA_052939335.1_GigaIpador_h2_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/939/335/GCA_052939335.1_GigaIpador_h2/GCA_052939335.1_GigaIpador_h2_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
完整：清单、文件、中文 README 都存在	Malus domestica	apple	GCA_052939355.1	Giambun_h1	Chromosome	NCBI GenBank	Giambun	PRJNA1168432	Malus_domestica_GCA_052939355.1	yes	yes	yes	yes	yes	0	201828048	8966194	9496711	220295390	Malus_domestica_GCA_052939355.1/genome/GCA_052939355.1_Giambun_h1_genomic.fna.gz	Malus_domestica_GCA_052939355.1/annotation/GCA_052939355.1_Giambun_h1_genomic.gff.gz	Malus_domestica_GCA_052939355.1/annotation/GCA_052939355.1_Giambun_h1_genomic.gtf.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/939/355/GCA_052939355.1_Giambun_h1/GCA_052939355.1_Giambun_h1_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/939/355/GCA_052939355.1_Giambun_h1/GCA_052939355.1_Giambun_h1_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/939/355/GCA_052939355.1_Giambun_h1/GCA_052939355.1_Giambun_h1_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
完整：清单、文件、中文 README 都存在	Malus domestica	apple	GCA_052939365.1	Giambun_h2	Chromosome	NCBI GenBank	Giambun	PRJNA1168433	Malus_domestica_GCA_052939365.1	yes	yes	yes	yes	yes	0	200701672	8964656	9495342	219166107	Malus_domestica_GCA_052939365.1/genome/GCA_052939365.1_Giambun_h2_genomic.fna.gz	Malus_domestica_GCA_052939365.1/annotation/GCA_052939365.1_Giambun_h2_genomic.gff.gz	Malus_domestica_GCA_052939365.1/annotation/GCA_052939365.1_Giambun_h2_genomic.gtf.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/939/365/GCA_052939365.1_Giambun_h2/GCA_052939365.1_Giambun_h2_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/939/365/GCA_052939365.1_Giambun_h2/GCA_052939365.1_Giambun_h2_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/939/365/GCA_052939365.1_Giambun_h2/GCA_052939365.1_Giambun_h2_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
完整：清单、文件、中文 README 都存在	Malus domestica	apple	GCA_052939395.1	EsopusSpritzenburg_h1	Chromosome	NCBI GenBank	Esopus Spitzenburg	PRJNA1168426	Malus_domestica_GCA_052939395.1	yes	yes	yes	yes	yes	0	202605694	9048347	9581466	221240274	Malus_domestica_GCA_052939395.1/genome/GCA_052939395.1_EsopusSpritzenburg_h1_genomic.fna.gz	Malus_domestica_GCA_052939395.1/annotation/GCA_052939395.1_EsopusSpritzenburg_h1_genomic.gff.gz	Malus_domestica_GCA_052939395.1/annotation/GCA_052939395.1_EsopusSpritzenburg_h1_genomic.gtf.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/939/395/GCA_052939395.1_EsopusSpritzenburg_h1/GCA_052939395.1_EsopusSpritzenburg_h1_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/939/395/GCA_052939395.1_EsopusSpritzenburg_h1/GCA_052939395.1_EsopusSpritzenburg_h1_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/939/395/GCA_052939395.1_EsopusSpritzenburg_h1/GCA_052939395.1_EsopusSpritzenburg_h1_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
